compound_id,source_name,formula,ion_mode,charge,exact_mass,formula_score,best_path_score,path_count,mechanism_count,source_fragment_count,generation_types,best_node_id,representative_path,all_node_ids,diagnostic_tag,material_diagnostic_score
PEI,Polyetherimide (Ultem),C15H11O,negative,-1,207.0809899741,0.5,0.33,8,1,8,recombination,node_18846,node_0096 + node_0104 | dehydrogenative_coupling | deprotonation,node_18846;node_18878;node_18974;node_18990;node_19282;node_19374;node_19470;node_19654,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C15H11O2,negative,-1,223.07590459367,0.5,0.33,4,1,4,recombination,node_18982,node_0098 + node_0104 | dehydrogenative_coupling | deprotonation,node_18982;node_19014;node_19382;node_19662,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C18H17O,negative,-1,249.12794016748,0.5,0.33,6,1,6,recombination,node_19130,node_0100 + node_0110 | dehydrogenative_coupling | deprotonation,node_19130;node_19146;node_19218;node_19250;node_19326;node_19438,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C19H13O4,negative,-1,305.08138389727003,0.5,0.33,4,1,4,recombination,node_16262,node_0072 + node_0100 | dehydrogenative_coupling | deprotonation,node_16262;node_17066;node_17762;node_18350,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C21H15O,negative,-1,283.11229010302,0.5,0.33,6,1,6,recombination,node_18870,node_0096 + node_0110 | dehydrogenative_coupling | deprotonation,node_18870;node_18886;node_18998;node_19546;node_19602;node_19694,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C21H15O2,negative,-1,299.10720472259,0.5,0.33,6,1,6,recombination,node_18894,node_0096 + node_0116 | dehydrogenative_coupling | deprotonation,node_18894;node_19006;node_19022;node_19610;node_19702;node_19722,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C22H11O4,negative,-1,339.06573383281,0.5,0.33,8,1,8,recombination,node_16246,node_0072 + node_0096 | dehydrogenative_coupling | deprotonation,node_16246;node_16334;node_17050;node_17138;node_17746;node_17834;node_18334;node_18422,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C22H11O5,negative,-1,355.06064845238,0.5,0.33,8,1,8,recombination,node_16254,node_0072 + node_0098 | dehydrogenative_coupling | deprotonation,node_16254;node_16342;node_17058;node_17146;node_17754;node_17842;node_18342;node_18430,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C24H21O,negative,-1,325.1592402964,0.5,0.33,6,1,6,recombination,node_19242,node_0102 + node_0110 | dehydrogenative_coupling | deprotonation,node_19242;node_19258;node_19334;node_19430;node_19446;node_19514,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C24H21O2,negative,-1,341.15415491597,0.5,0.33,6,1,6,recombination,node_19266,node_0102 + node_0116 | dehydrogenative_coupling | deprotonation,node_19266;node_19342;node_19358;node_19454;node_19578;node_19638,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C25H17O4,negative,-1,381.11268402619,0.5,0.33,12,1,12,recombination,node_16270,node_0072 + node_0102 | dehydrogenative_coupling | deprotonation,node_16270;node_16286;node_16542;node_17074;node_17090;node_17310;node_17770;node_17786;node_17970;node_18358;node_18374;node_18522,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C25H17O5,negative,-1,397.10759864576,0.5,0.33,12,1,12,recombination,node_16278,node_0072 + node_0104 | dehydrogenative_coupling | deprotonation,node_16278;node_16310;node_16810;node_17082;node_17114;node_17542;node_17778;node_17810;node_18166;node_18366;node_18398;node_18682,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C28H15O4,negative,-1,415.09703396173,0.5,0.33,8,1,8,recombination,node_16526,node_0074 + node_0096 | dehydrogenative_coupling | deprotonation,node_16526;node_16614;node_17294;node_17382;node_17954;node_18042;node_18506;node_18594,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C28H15O5,negative,-1,431.0919485813,0.5,0.33,16,1,16,recombination,node_16534,node_0074 + node_0098 | dehydrogenative_coupling | deprotonation,node_16534;node_16622;node_16794;node_16882;node_17302;node_17390;node_17526;node_17614;node_17962;node_18050;node_18150;node_18238;node_18514;node_18602;node_18666;node_18754,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C28H15O6,negative,-1,447.08686320087,0.5,0.33,8,1,8,recombination,node_16802,node_0076 + node_0098 | dehydrogenative_coupling | deprotonation,node_16802;node_16890;node_17534;node_17622;node_18158;node_18246;node_18674;node_18762,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C31H21O4,negative,-1,457.14398415511,0.5,0.33,12,1,12,recombination,node_16294,node_0072 + node_0108 | dehydrogenative_coupling | deprotonation,node_16294;node_16550;node_16566;node_17098;node_17318;node_17334;node_17794;node_17978;node_17994;node_18382;node_18530;node_18546,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C31H21O5,negative,-1,473.13889877468,0.5,0.33,24,1,24,recombination,node_16302,node_0072 + node_0110 | dehydrogenative_coupling | deprotonation,node_16302;node_16318;node_16558;node_16590;node_16818;node_16834;node_17106;node_17122;node_17326;node_17358;node_17550;node_17566;node_17802;node_17818;node_17986;node_18018;node_18174;node_18190;node_18390;node_18406;node_18538;node_18570;node_18690;node_18706,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C31H21O6,negative,-1,489.13381339425,0.5,0.33,12,1,12,recombination,node_16326,node_0072 + node_0116 | dehydrogenative_coupling | deprotonation,node_16326;node_16826;node_16858;node_17130;node_17558;node_17590;node_17826;node_18182;node_18214;node_18414;node_18698;node_18730,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C52H31O13,negative,-1,863.17646605354,0.497364706789292,0.327364706789292,20,1,20,recombination,node_10648,node_0042 + node_0077 | h_transfer_recombination | electron_gain,node_10648;node_10672;node_10696;node_10720;node_10892;node_10904;node_10916;node_10928;node_11108;node_11132;node_11156;node_11180;node_11348;node_11360;node_11372;node_11384;node_13140;node_13356;node_15244;node_15444,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C38H24O9,negative,-1,624.14203234965,0.49717159353007,0.32717159353007,36,1,36,recombination,node_15988,node_0070 + node_0105 | h_transfer_recombination | electron_gain,node_15988;node_16020;node_16120;node_16136;node_16168;node_16192;node_16216;node_16240;node_16352;node_16364;node_16376;node_16388;node_16724;node_16748;node_16772;node_16896;node_16908;node_16920;node_16996;node_17020;node_17044;node_17156;node_17168;node_17180;node_17480;node_17504;node_17628;node_17640;node_17716;node_17740;node_17852;node_17864;node_18128;node_18252;node_18328;node_18440,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C38H29O5,positive,1,565.20149903252,0.496959700193496,0.326959700193496,6,1,6,recombination,node_12547,node_0050 + node_0110 | dehydrogenative_coupling | electron_loss,node_12547;node_12563;node_13287;node_14755;node_14771;node_15391,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C46H34O8,negative,-1,714.22536805238,0.4951549263895239,0.405154926389524,2,1,2,recombination,node_12360,node_0050 + node_0063 | h_transfer_recombination | electron_gain,node_12360;node_12616,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C46H24O12,negative,-1,768.1267762083601,0.4943746447583281,0.324374644758328,10,1,10,recombination,node_10630,node_0042 + node_0072 | dehydrogenative_coupling | deprotonation,node_10630;node_10654;node_10678;node_10702;node_11090;node_11114;node_11138;node_11162;node_11530;node_13882,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C32H17O8,negative,-1,529.09234250447,0.494181531499106,0.324181531499106,7,1,7,recombination,node_15970,node_0070 + node_0100 | dehydrogenative_coupling | deprotonation,node_15970;node_16174;node_16198;node_16222;node_17002;node_17026;node_17722,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C36H19O8,positive,1,579.1079925689301,0.494178401486214,0.324178401486214,12,1,12,recombination,node_10723,node_0042 + node_0096 | dehydrogenative_coupling | electron_loss,node_10723;node_10811;node_11183;node_11271;node_11979;node_12003;node_12027;node_12051;node_14259;node_14283;node_14307;node_14331,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C51H27O12,positive,1,831.15025130505,0.4937699497389899,0.32376994973899,12,1,12,recombination,node_15865,node_0070 + node_0074 | dehydrogenative_coupling | protonation,node_6535;node_6547;node_6559;node_6571;node_6843;node_7311;node_7779;node_8247;node_15865;node_15889;node_15913;node_15937,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C51H27O12,negative,-1,831.15025130505,0.4937699497389899,0.32376994973899,16,1,16,recombination,node_15870,node_0070 + node_0075 | h_transfer_recombination | deprotonation,node_6536;node_6548;node_6560;node_6572;node_6844;node_7312;node_7780;node_8248;node_15870;node_15894;node_15918;node_15942;node_16062;node_16074;node_16086;node_16098,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C38H29O6,positive,1,581.19641365209,0.4937607172695821,0.323760717269582,6,1,6,recombination,node_12571,node_0050 + node_0116 | dehydrogenative_coupling | electron_loss,node_12571;node_13295;node_13311;node_14779;node_15399;node_15415,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C44H26O8,negative,-1,682.1627677945401,0.493567446441092,0.323567446441092,21,1,21,recombination,node_6606,node_0016 + node_0108 | single_dehydrogenative_recombination | deprotonation,node_6606;node_6862;node_6874;node_6886;node_7322;node_7342;node_7354;node_7790;node_7802;node_7822;node_8258;node_8270;node_8282;node_9498;node_16000;node_16460;node_16484;node_16508;node_17252;node_17276;node_17936,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C51H29O12,positive,1,833.16590136951,0.4933668197260979,0.3233668197260979,8,1,8,recombination,node_15869,node_0070 + node_0075 | h_transfer_recombination | protonation,node_15869;node_15893;node_15917;node_15941;node_16061;node_16073;node_16085;node_16097,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C37H25O4,negative,-1,533.17528428403,0.493364943143194,0.323364943143194,4,1,4,recombination,node_16574,node_0074 + node_0108 | dehydrogenative_coupling | deprotonation,node_16574;node_17342;node_18002;node_18554,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C12H8,negative,-1,152.06260025784,0.492,0.402,2,1,2,recombination,node_18904,node_0096 + node_0119 | h_transfer_recombination | electron_gain,node_18904;node_18956,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C12H8O2,negative,-1,184.05242949698,0.492,0.402,2,1,2,recombination,node_19048,node_0098 + node_0121 | h_transfer_recombination | electron_gain,node_19048;node_19092,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C36H19O9,positive,1,595.1029071885,0.4909794185623,0.3209794185623,12,1,12,recombination,node_10731,node_0042 + node_0098 | dehydrogenative_coupling | electron_loss,node_10731;node_10819;node_11191;node_11279;node_11987;node_12011;node_12035;node_12059;node_14267;node_14291;node_14315;node_14339,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C51H27O13,positive,1,847.14516592462,0.490570966815076,0.3205709668150759,12,1,12,recombination,node_15873,node_0070 + node_0076 | dehydrogenative_coupling | protonation,node_6539;node_6551;node_6563;node_6575;node_6999;node_7467;node_7935;node_8403;node_15873;node_15897;node_15921;node_15945,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C51H27O13,negative,-1,847.14516592462,0.490570966815076,0.3205709668150759,16,1,16,recombination,node_15878,node_0070 + node_0077 | h_transfer_recombination | deprotonation,node_6540;node_6552;node_6564;node_6576;node_7000;node_7468;node_7936;node_8404;node_15878;node_15902;node_15926;node_15950;node_16066;node_16078;node_16090;node_16102,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C44H26O9,negative,-1,698.15768241411,0.4903684635171779,0.3203684635171779,54,1,54,recombination,node_6610,node_0016 + node_0110 | single_dehydrogenative_recombination | deprotonation,node_6610;node_6618;node_6854;node_6866;node_6878;node_6890;node_7010;node_7018;node_7030;node_7042;node_7326;node_7334;node_7346;node_7358;node_7478;node_7490;node_7498;node_7510;node_7794;node_7806;node_7814;node_7826;node_7946;node_7958;node_7970;node_7978;node_8262;node_8274;node_8286;node_8294;node_8414;node_8426;node_8438;node_8450;node_9654;node_9966;node_16008;node_16024;node_16444;node_16468;node_16492;node_16516;node_16728;node_16752;node_16776;node_17236;node_17260;node_17284;node_17484;node_17508;node_17920;node_17944;node_18132;node_18496,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C51H29O13,positive,1,849.16081598908,0.4901678368021839,0.3201678368021839,8,1,8,recombination,node_15877,node_0070 + node_0077 | h_transfer_recombination | protonation,node_15877;node_15901;node_15925;node_15949;node_16065;node_16077;node_16089;node_16101,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C37H25O5,negative,-1,549.1701989036,0.49016596021928,0.32016596021928,12,1,12,recombination,node_16582,node_0074 + node_0110 | dehydrogenative_coupling | deprotonation,node_16582;node_16598;node_16842;node_17350;node_17366;node_17574;node_18010;node_18026;node_18198;node_18562;node_18578;node_18714,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C44H26O10,negative,-1,714.15259703368,0.487169480593264,0.317169480593264,21,1,21,recombination,node_6622,node_0016 + node_0116 | single_dehydrogenative_recombination | deprotonation,node_6622;node_7022;node_7034;node_7046;node_7482;node_7502;node_7514;node_7950;node_7962;node_7982;node_8418;node_8430;node_8442;node_10106;node_16032;node_16736;node_16760;node_16784;node_17492;node_17516;node_18140,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C37H25O6,negative,-1,565.16511352317,0.486966977295366,0.316966977295366,12,1,12,recombination,node_16606,node_0074 + node_0116 | dehydrogenative_coupling | deprotonation,node_16606;node_16850;node_16866;node_17374;node_17582;node_17598;node_18034;node_18206;node_18222;node_18586;node_18722;node_18738,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C53H32O12,positive,1,860.1893764662,0.48596212470676,0.31596212470676,4,1,4,recombination,node_10539,node_0042 + node_0050 | dehydrogenative_coupling | electron_loss,node_10539;node_10587;node_10999;node_11047,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C39H25O8,positive,1,621.15494276231,0.485769011447538,0.315769011447538,20,1,20,recombination,node_10747,node_0042 + node_0102 | dehydrogenative_coupling | electron_loss,node_10747;node_10763;node_11207;node_11223;node_11543;node_11567;node_11591;node_11615;node_12395;node_12419;node_12443;node_12467;node_13895;node_13919;node_13943;node_13967;node_14603;node_14627;node_14651;node_14675,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C44H28O8,negative,-1,684.178417859,0.4851643164282,0.3151643164282,14,1,14,recombination,node_16004,node_0070 + node_0109 | h_transfer_recombination | electron_gain,node_16004;node_16128;node_16464;node_16488;node_16512;node_16636;node_16648;node_16660;node_17256;node_17280;node_17404;node_17416;node_17940;node_18064,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C37H25O7,negative,-1,581.16002814274,0.483767994371452,0.313767994371452,4,1,4,recombination,node_16874,node_0076 + node_0116 | dehydrogenative_coupling | deprotonation,node_16874;node_17606;node_18230;node_18746,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C53H32O13,positive,1,876.18429108577,0.482763141782846,0.312763141782846,4,1,4,recombination,node_10555,node_0042 + node_0054 | dehydrogenative_coupling | electron_loss,node_10555;node_10603;node_11015;node_11063,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C39H25O9,positive,1,637.14985738188,0.482570028523624,0.312570028523624,20,1,20,recombination,node_10755,node_0042 + node_0104 | dehydrogenative_coupling | electron_loss,node_10755;node_10787;node_11215;node_11247;node_11551;node_11575;node_11599;node_11623;node_13143;node_13167;node_13191;node_13215;node_13903;node_13927;node_13951;node_13975;node_15247;node_15271;node_15295;node_15319,structural_candidate_only,0.1
PEI,Polyetherimide (Ultem),C44H28O9,negative,-1,700.17333247857,0.481965333504286,0.311965333504286,36,1,36,recombination,node_16012,node_0070 + node_0111 | h_transfer_recombination | electron_gain,node_16012;node_16028;node_16132;node_16140;node_16448;node_16472;node_16496;node_16520;node_16628;node_16640;node_16652;node_16664;node_16732;node_16756;node_16780;node_16900;node_16912;node_16924;node_17240;node_17264;node_17288;node_17396;node_17408;node_17420;node_17488;node_17512;node_17632;node_17644;node_17924;node_17948;node_18056;node_18068;node_18136;node_18256;node_18500;node_18608,structural_candidate_only,0.1
